Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year
BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Second,17.05,1995.0,107.3521513067391,5.0,11.0,13.5,1,0,0,1,0,10,1.705
Ford Figo Petrol ZXI,Bangalore,2013,38000,First,15.6,1196.0,107.3521513067391,5.0,11.0,3.55,0,0,1,0,1,10,1.56
Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,First,22.7,1582.0,126.2,5.0,11.0,15.0,1,0,0,0,1,5,4.54
Hyundai Verna 1.6 i ABS,Pune,2007,80000,Second,13.9,1599.0,103.2,5.0,11.0,1.95,0,0,1,0,1,16,0.86875
Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Second,13.5,1799.0,107.3521513067391,5.0,11.0,2.3,0,0,1,0,1,17,0.7941176470588235
Toyota Fortuner 4x4 MT,Chennai,2013,123000,Second,12.55,2982.0,168.5,7.0,11.0,15.0,1,0,0,0,1,10,1.2550000000000001
Hyundai i10 Sportz,Chennai,2012,70000,First,20.36,1197.0,78.9,5.0,11.0,3.15,0,0,1,0,1,11,1.8509090909090908
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,First,21.64,1461.0,84.8,5.0,11.0,5.0,1,0,0,0,1,11,1.9672727272727273
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Second,18.12,1995.0,107.3521513067391,5.0,11.0,24.75,1,0,0,1,0,10,1.812
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Second,16.52,1991.0,123.7,5.0,11.0,2.6,1,0,0,0,1,15,1.1013333333333333
Hyundai i10 Asta,Ahmedabad,2011,86000,First,20.36,1197.0,78.9,5.0,11.0,3.75,0,0,1,0,1,12,1.6966666666666665
Skoda Laura Ambiente,Ahmedabad,2009,60002,Second,17.5,1896.0,107.3521513067391,5.0,11.0,4.85,1,0,0,0,1,14,1.25
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,First,10.0,2148.0,107.3521513067391,5.0,11.0,27.0,1,0,0,1,0,10,1.0
Honda Amaze SX i-DTEC,Kolkata,2014,84677,First,25.8,1498.0,98.6,5.0,11.0,3.0,1,0,0,0,1,9,2.8666666666666667
BMW X1 xDrive 20d xLine,Delhi,2017,23000,First,20.68,1995.0,107.3521513067391,5.0,11.0,28.75,1,0,0,1,0,6,3.4466666666666668
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,First,12.99,2494.0,100.6,8.0,11.0,14.49,1,0,0,0,1,7,1.8557142857142856
Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,First,7.5,4806.0,394.3,4.0,11.0,72.0,1,0,0,1,0,10,0.75
Nissan Sunny XV D,Chennai,2012,70000,Second,22.71,1461.0,84.8,5.0,11.0,4.0,1,0,0,0,1,11,2.0645454545454545
Maruti Swift Dzire LDI,Delhi,2015,40000,Second,26.59,1248.0,107.3521513067391,5.0,11.0,4.5,1,0,0,0,1,8,3.32375
Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,First,21.5,1197.0,81.8,5.0,6.0,6.25,0,0,1,1,0,4,5.375
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Second,16.96,1968.0,138.03,5.0,11.0,11.5,1,0,0,1,0,8,2.12
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Third,9.8,2354.0,107.3521513067391,5.0,11.0,3.1,0,0,1,0,1,14,0.7000000000000001
Honda City i VTEC V,Mumbai,2018,5000,First,17.8,1497.0,117.3,5.0,11.0,10.11,0,0,1,0,1,5,3.56
Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,First,17.01,1591.0,121.3,5.0,11.0,11.54,0,0,1,0,1,4,4.2525
Maruti Wagon R LX BSII,Delhi,2006,86000,Second,18.9,998.0,67.1,5.0,11.0,1.0,0,0,1,0,1,17,1.1117647058823528
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Second,23.4,1248.0,107.3521513067391,5.0,11.0,2.5,1,0,0,0,1,10,2.34
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,First,9.74,1984.0,107.3521513067391,5.0,11.0,18.0,0,0,1,1,0,12,0.8116666666666666
Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,First,23.59,1364.0,67.04,5.0,11.0,6.85,1,0,0,0,1,5,4.718
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,First,19.81,1086.0,68.05,5.0,11.0,2.97,0,0,1,0,1,11,1.8009090909090908
Hyundai Verna 1.6 VTVT,Pune,2013,70000,First,17.01,1591.0,121.3,5.0,11.0,4.75,0,0,1,0,1,10,1.701
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,First,20.14,1498.0,88.8,5.0,11.0,7.38,1,0,0,0,1,5,4.0280000000000005
BMW 5 Series 520d Sport Line,Delhi,2017,16485,First,22.48,1995.0,187.74,5.0,11.0,42.75,1,0,0,1,0,6,3.7466666666666666
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Second,23.0,1396.0,107.3521513067391,5.0,11.0,3.65,1,0,0,0,1,13,1.7692307692307692
Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,First,18.9,1197.0,107.3521513067391,5.0,11.0,5.99,0,0,1,1,0,6,3.15
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,First,11.5,2982.0,107.3521513067391,7.0,11.0,13.5,1,0,0,1,0,11,1.0454545454545454
Maruti Baleno Zeta Automatic,Chennai,2016,35129,First,21.4,1197.0,83.1,5.0,11.0,7.0,0,0,1,1,0,7,3.057142857142857
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,First,13.0,1591.0,121.3,5.0,11.0,10.95,0,0,1,1,0,7,1.8571428571428572
Hyundai i10 Sportz,Pune,2013,54500,Third,20.36,1197.0,78.9,5.0,11.0,2.95,0,0,1,0,1,10,2.036
Tata Tigor XE Diesel,Ahmedabad,2017,16235,First,24.7,1047.0,107.3521513067391,5.0,7.0,5.5,1,0,0,0,1,6,4.116666666666666
Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,First,14.67,1798.0,177.46,5.0,33.0,17.08,0,0,1,1,0,6,2.445
Maruti Swift Dzire VDI,Hyderabad,2015,59572,First,26.59,1248.0,107.3521513067391,5.0,11.0,6.85,1,0,0,0,1,8,3.32375
Honda CR-V 2.0 AT,Jaipur,2014,112827,First,13.1,1997.0,141.1,5.0,11.0,10.5,0,0,1,1,0,9,1.4555555555555555
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,First,12.8,2494.0,107.3521513067391,8.0,11.0,8.75,1,0,0,0,1,13,0.9846153846153847
Honda City 1.5 V MT,Kolkata,2010,60000,First,17.0,1497.0,107.3521513067391,5.0,11.0,2.7,0,0,1,0,1,13,1.3076923076923077
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,First,17.0,1591.0,121.3,5.0,13.0,4.25,0,0,1,1,0,11,1.5454545454545454
Toyota Etios 1.4 VXD,Pune,2018,3000,First,23.59,1364.0,67.04,5.0,10.0,7.9,1,0,0,0,1,5,4.718
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Second,13.7,1798.0,157.75,5.0,11.0,4.5,0,0,1,1,0,12,1.1416666666666666
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,First,21.64,1461.0,84.8,5.0,11.0,4.0,1,0,0,0,1,11,1.9672727272727273
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,First,17.0,1497.0,107.3521513067391,5.0,11.0,4.75,0,0,1,0,1,11,1.5454545454545454
Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,First,22.54,1396.0,88.76,5.0,11.0,7.65,1,0,0,0,1,5,4.508
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Second,17.4,1599.0,107.3521513067391,5.0,11.0,3.47,0,0,1,0,1,10,1.7399999999999998
Honda Amaze S i-Vtech,Kochi,2016,39854,First,18.0,1198.0,86.7,5.0,11.0,5.64,0,0,1,0,1,7,2.5714285714285716
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,First,16.47,1198.0,73.9,5.0,11.0,2.95,0,0,1,0,1,10,1.6469999999999998
Maruti Swift VDI,Jaipur,2016,55000,First,22.9,1248.0,107.3521513067391,5.0,11.0,5.65,1,0,0,0,1,7,3.2714285714285714
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,First,11.4,2953.0,153.86,7.0,11.0,8.41,1,0,0,1,0,11,1.0363636363636364
Maruti Baleno LXI,Pune,2006,155000,Third,15.4,1590.0,107.3521513067391,5.0,11.0,0.85,0,0,1,0,1,17,0.9058823529411765
Maruti Wagon R LX,Pune,2003,125000,Second,18.9,998.0,67.1,5.0,11.0,0.8,0,0,1,0,1,20,0.945
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,First,20.14,1498.0,107.3521513067391,5.0,10.0,5.65,1,0,0,0,1,9,2.2377777777777776
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,First,17.1,1591.0,121.3,5.0,11.0,4.5,0,0,1,0,1,10,1.7100000000000002
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,First,28.09,1248.0,88.5,5.0,11.0,6.9,1,0,0,0,1,8,3.51125
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,First,21.64,1461.0,84.8,5.0,11.0,4.0,1,0,0,0,1,10,2.164
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,First,15.0,1598.0,103.52,5.0,11.0,5.6,0,0,1,0,1,8,1.875
Maruti Eeco 7 Seater Standard,Delhi,2016,126000,First,15.1,1196.0,107.3521513067391,7.0,4.0,2.2,0,0,1,0,1,7,2.157142857142857
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,First,15.0,1598.0,103.5,5.0,11.0,4.0,0,0,1,0,1,10,1.5
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Second,12.55,2982.0,168.5,7.0,11.0,16.0,1,0,0,0,1,9,1.3944444444444446
Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,First,19.67,1582.0,126.2,5.0,11.0,12.6,1,0,0,0,1,7,2.81
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,First,18.5,1197.0,82.9,5.0,11.0,4.79,0,0,1,0,1,9,2.0555555555555554
Honda City i DTEC V,Kochi,2016,84580,First,26.0,1498.0,98.6,5.0,11.0,6.83,1,0,0,0,1,7,3.7142857142857144
Maruti 800 Std,Jaipur,2002,75000,First,16.1,796.0,107.3521513067391,4.0,11.0,0.51,0,0,1,0,1,21,0.7666666666666667
Ford Ikon 1.3 Flair,Pune,2006,85000,Second,13.8,1299.0,107.3521513067391,5.0,11.0,0.69,0,0,1,0,1,17,0.8117647058823529
Maruti Swift Dzire LXI,Delhi,2015,24296,First,20.85,1197.0,83.14,5.0,11.0,4.65,0,0,1,0,1,8,2.60625
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,First,16.8,1497.0,116.3,5.0,11.0,6.49,0,0,1,0,1,9,1.8666666666666667
Hyundai Verna CRDi,Chennai,2009,64514,First,16.8,1493.0,107.3521513067391,5.0,11.0,2.9,1,0,0,0,1,14,1.2
Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,First,17.01,1591.0,121.3,5.0,11.0,7.4,0,0,1,0,1,7,2.43
Renault KWID RXT,Bangalore,2016,41000,Second,25.17,799.0,53.3,5.0,11.0,3.25,0,0,1,0,1,7,3.595714285714286
Maruti Wagon R LXI,Ahmedabad,2008,60123,Second,18.9,998.0,67.1,5.0,11.0,1.95,0,0,1,0,1,15,1.26
Hyundai Grand i10 Sportz,Jaipur,2015,53000,Second,18.9,1197.0,107.3521513067391,5.0,11.0,4.0,0,0,1,0,1,8,2.3625
Hyundai i20 1.2 Asta,Delhi,2017,9000,First,18.6,1197.0,81.83,5.0,11.0,6.85,0,0,1,0,1,6,3.1
Honda Amaze S i-Vtech,Coimbatore,2015,53497,First,18.0,1198.0,86.7,5.0,11.0,5.45,0,0,1,0,1,8,2.25
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,First,17.8,1399.0,107.3521513067391,5.0,11.0,1.99,1,0,0,0,1,16,1.1125
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,First,19.08,1582.0,126.32,5.0,11.0,8.99,1,0,0,1,0,9,2.1199999999999997
Toyota Etios VD SP,Kolkata,2014,45155,First,23.59,1364.0,67.04,5.0,11.0,6.5,1,0,0,0,1,9,2.621111111111111
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,First,19.0,1199.0,88.7,5.0,11.0,9.27,0,0,1,1,0,5,3.8
Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,First,23.9,1582.0,126.2,5.0,11.0,6.99,1,0,0,0,1,8,2.9875
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,First,17.9,2143.0,107.3521513067391,5.0,11.0,36.76,1,0,0,1,0,4,4.475
Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,First,14.7,1798.0,177.5,5.0,11.0,17.08,0,0,1,1,0,6,2.4499999999999997
Chevrolet Beat Diesel LS,Kolkata,2013,26300,First,25.44,936.0,57.6,5.0,11.0,2.8,1,0,0,0,1,10,2.544
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,First,22.07,1199.0,73.9,5.0,11.0,2.49,1,0,0,0,1,12,1.8391666666666666
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,First,23.65,1248.0,88.5,5.0,11.0,8.85,1,0,0,0,1,7,3.3785714285714286
Honda City V MT,Ahmedabad,2011,46000,First,16.8,1497.0,116.3,5.0,11.0,4.15,0,0,1,0,1,12,1.4000000000000001
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,First,20.64,1498.0,108.5,5.0,14.0,10.0,1,0,0,0,1,6,3.44
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,First,18.9,1197.0,81.86,5.0,6.0,4.75,0,0,1,0,1,6,3.15
Renault KWID AMT RXL,Jaipur,2017,33000,First,24.04,999.0,107.3521513067391,5.0,11.0,3.2,0,0,1,1,0,6,4.006666666666667
Maruti Alto 800 LXI,Kochi,2017,27718,First,22.74,796.0,47.3,5.0,11.0,3.28,0,0,1,0,1,6,3.7899999999999996
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,First,15.8,1499.0,107.3521513067391,5.0,11.0,7.5,0,0,1,0,1,10,1.58
Maruti Baleno Zeta,Coimbatore,2018,33150,First,21.4,1197.0,83.1,5.0,8.0,7.39,0,0,1,0,1,5,4.279999999999999
Maruti Ritz VDi,Pune,2013,77000,First,23.2,1248.0,73.94,5.0,11.0,3.65,1,0,0,0,1,10,2.32
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,First,11.0,2987.0,198.5,5.0,11.0,11.0,1,0,0,1,0,16,0.6875
Maruti Ritz VDi,Kolkata,2012,97000,First,23.2,1248.0,73.94,5.0,11.0,3.0,1,0,0,0,1,11,2.109090909090909
Chevrolet Beat Diesel LT,Chennai,2012,75300,Second,25.44,936.0,57.6,5.0,11.0,2.25,1,0,0,0,1,11,2.312727272727273
Maruti SX4 Vxi BSIV,Kochi,2010,69918,First,15.5,1586.0,103.3,5.0,11.0,2.83,0,0,1,0,1,13,1.1923076923076923
Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,First,14.0,796.0,107.3521513067391,5.0,11.0,4.11,0,0,1,0,1,4,3.5
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,First,13.5,2477.0,107.3521513067391,7.0,11.0,14.7,1,0,0,0,1,9,1.5
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,First,13.0,2987.0,107.3521513067391,5.0,11.0,25.0,0,0,1,1,0,10,1.3
Chevrolet Beat Diesel LS,Bangalore,2015,66000,First,25.44,936.0,56.3,5.0,11.0,2.35,1,0,0,0,1,8,3.18
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Second,25.83,1498.0,107.3521513067391,5.0,11.0,6.41,1,0,0,0,1,6,4.305
Honda City i-VTEC VX,Ahmedabad,2012,34000,First,17.4,1497.0,117.3,5.0,12.0,5.75,0,0,1,0,1,11,1.5818181818181818
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Second,17.9,2143.0,107.3521513067391,5.0,11.0,17.55,1,0,0,1,0,7,2.557142857142857
Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,First,21.38,1396.0,88.7,5.0,11.0,10.25,1,0,0,0,1,8,2.6725
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,First,17.8,1399.0,107.3521513067391,5.0,11.0,3.16,1,0,0,0,1,11,1.6181818181818182
Audi A4 2.0 TDI,Bangalore,2014,37600,Second,16.55,1968.0,147.51,5.0,11.0,22.5,1,0,0,1,0,9,1.838888888888889
Hyundai i10 Magna 1.1,Kochi,2015,31965,First,19.81,1086.0,68.05,5.0,11.0,3.55,0,0,1,0,1,8,2.47625
BMW 3 Series 320i Sedan,Kochi,2010,70749,First,12.05,1995.0,107.3521513067391,5.0,11.0,9.86,0,0,1,1,0,13,0.926923076923077
BMW 7 Series 730Ld,Chennai,2013,38000,First,16.46,2993.0,107.3521513067391,5.0,11.0,45.0,1,0,0,1,0,10,1.6460000000000001
Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,First,17.01,1591.0,121.3,5.0,11.0,7.99,0,0,1,0,1,6,2.8350000000000004
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,First,22.0,1498.0,108.495,5.0,11.0,6.5,1,0,0,1,0,6,3.6666666666666665
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,First,14.49,1399.0,92.7,5.0,11.0,0.75,0,0,1,0,1,16,0.905625
Chevrolet Cruze LTZ,Coimbatore,2018,52073,Second,18.3,1991.0,147.9,5.0,11.0,9.87,1,0,0,0,1,5,3.66
Hyundai i20 1.4 Sportz,Kochi,2018,40175,Second,22.54,1396.0,88.73,5.0,11.0,6.36,1,0,0,0,1,5,4.508
Honda BRV i-VTEC V CVT,Mumbai,2017,16503,First,16.0,1497.0,117.3,7.0,15.0,9.5,0,0,1,1,0,6,2.6666666666666665
Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,First,19.1,1197.0,107.3521513067391,5.0,11.0,6.05,0,0,1,0,1,6,3.1833333333333336
Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,First,24.0,1120.0,107.3521513067391,5.0,11.0,5.5,1,0,0,0,1,8,3.0
Maruti Alto LXi,Kolkata,2007,18700,Second,19.7,796.0,46.3,5.0,11.0,1.25,0,0,1,0,1,16,1.23125
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,First,12.99,2494.0,100.6,7.0,11.0,11.99,1,0,0,0,1,8,1.62375
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Second,16.95,1197.0,78.9,5.0,11.0,2.5,0,0,1,1,0,13,1.3038461538461539
Honda City i-VTEC CVT V,Kochi,2019,22321,First,18.0,1497.0,117.3,5.0,13.0,11.66,0,0,1,1,0,4,4.5
Maruti Zen LX,Jaipur,1998,95150,Third,17.3,993.0,107.3521513067391,5.0,11.0,0.53,0,0,1,0,1,25,0.6920000000000001
Maruti Wagon R LXI BS IV,Kolkata,2015,36428,First,20.51,998.0,67.04,5.0,11.0,3.1,0,0,1,0,1,8,2.56375
Ford Figo Diesel Titanium,Hyderabad,2012,73500,Second,20.0,1399.0,107.3521513067391,5.0,11.0,2.6,1,0,0,0,1,11,1.8181818181818181
Honda Amaze S i-Vtech,Kochi,2015,47234,First,18.0,1198.0,86.7,5.0,11.0,5.09,0,0,1,0,1,8,2.25
Hyundai Accent GLE,Hyderabad,2008,62364,First,13.2,1495.0,107.3521513067391,5.0,11.0,2.3,0,0,1,0,1,15,0.88
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,First,22.32,1582.0,126.32,5.0,11.0,6.0,1,0,0,0,1,11,2.0290909090909093
Maruti Swift ZDi,Ahmedabad,2013,58653,First,25.2,1248.0,107.3521513067391,5.0,11.0,4.4,1,0,0,0,1,10,2.52
Mercedes-Benz B Class B180,Delhi,2013,30000,Second,14.8,1595.0,120.7,5.0,11.0,11.0,0,0,1,1,0,10,1.48
Chevrolet Cruze LTZ,Coimbatore,2014,64042,First,17.3,1998.0,163.7,5.0,11.0,5.7,1,0,0,0,1,9,1.9222222222222223
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,First,20.0,1968.0,138.1,5.0,11.0,6.95,1,0,0,1,0,10,2.0
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,First,12.05,2179.0,107.3521513067391,8.0,11.0,7.9,1,0,0,0,1,9,1.338888888888889
BMW X1 xDrive 20d xLine,Kochi,2018,30733,First,20.68,1995.0,107.3521513067391,5.0,11.0,29.3,1,0,0,1,0,5,4.136
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,First,10.93,3498.0,107.3521513067391,5.0,11.0,10.24,0,0,1,1,0,14,0.7807142857142857
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Second,13.7,1798.0,157.75,5.0,11.0,5.35,0,0,1,1,0,13,1.0538461538461539
Honda Brio VX AT,Mumbai,2014,39000,Second,16.5,1198.0,86.8,5.0,11.0,3.49,0,0,1,1,0,9,1.8333333333333333
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,First,20.36,1197.0,78.9,5.0,11.0,2.85,0,0,1,0,1,14,1.4542857142857142
Honda City i VTEC SV,Mumbai,2014,57004,First,17.4,1497.0,117.3,5.0,11.0,5.35,0,0,1,0,1,9,1.9333333333333331
Ford Figo Petrol ZXI,Coimbatore,2012,75464,First,15.6,1196.0,107.3521513067391,5.0,11.0,3.62,0,0,1,0,1,11,1.4181818181818182
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,First,12.8,2494.0,107.3521513067391,7.0,11.0,6.25,1,0,0,0,1,17,0.7529411764705882
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Second,21.0,1461.0,64.1,5.0,11.0,3.19,1,0,0,0,1,11,1.9090909090909092
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,18.15,1198.0,107.3521513067391,6.0,7.0,5.5,0,0,1,0,1,5,3.63
Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,First,18.6,1197.0,81.83,5.0,11.0,7.67,0,0,1,0,1,4,4.65
Tata New Safari EX 4x2,Jaipur,2011,80000,First,12.0,2092.0,107.3521513067391,7.0,11.0,5.5,0,0,1,0,1,12,1.0
Maruti Swift Dzire VDi,Hyderabad,2014,76126,First,19.3,1248.0,73.9,5.0,11.0,6.6,1,0,0,0,1,9,2.1444444444444444
BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Second,15.97,2993.0,107.3521513067391,5.0,11.0,55.0,1,0,0,1,0,6,2.6616666666666666
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,First,17.68,1968.0,174.33,5.0,11.0,21.0,1,0,0,1,0,10,1.768
Maruti Baleno Delta 1.2,Jaipur,2017,27000,First,21.4,1197.0,83.1,5.0,11.0,4.5,0,0,1,0,1,6,3.5666666666666664
Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,First,13.01,2199.0,194.3,7.0,11.0,20.67,1,0,0,1,0,7,1.8585714285714285
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,First,14.39,1998.0,163.7,5.0,11.0,6.5,1,0,0,1,0,10,1.439
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,First,15.0,2143.0,107.3521513067391,5.0,11.0,37.98,1,0,0,1,0,5,3.0
Hyundai Santro Xing GLS,Mumbai,2009,42000,First,17.92,1086.0,62.1,5.0,11.0,1.45,0,0,1,0,1,14,1.28
Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,First,28.09,1248.0,88.5,5.0,11.0,7.9,1,0,0,0,1,8,3.51125
Honda City i-VTEC V,Kochi,2018,11732,First,17.4,1497.0,117.3,5.0,11.0,10.07,0,0,1,0,1,5,3.4799999999999995
Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,First,20.45,1461.0,83.8,5.0,11.0,6.5,1,0,0,0,1,7,2.9214285714285713
BMW 3 Series 320d Prestige,Hyderabad,2015,30000,First,18.88,1995.0,107.3521513067391,5.0,11.0,22.0,1,0,0,1,0,8,2.36
Honda City i DTEC V,Hyderabad,2016,53000,First,26.0,1498.0,98.6,5.0,11.0,9.75,1,0,0,0,1,7,3.7142857142857144
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,First,20.45,1461.0,83.8,5.0,11.0,6.0,1,0,0,0,1,9,2.272222222222222
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,First,24.0,1120.0,107.3521513067391,5.0,11.0,3.99,1,0,0,0,1,9,2.6666666666666665
Toyota Fortuner 4x2 AT,Delhi,2015,92000,First,12.55,2982.0,168.5,7.0,11.0,19.75,1,0,0,1,0,8,1.56875
Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,First,13.68,2393.0,147.8,7.0,21.0,16.95,1,0,0,0,1,6,2.28
Maruti Baleno Zeta 1.2,Chennai,2017,43917,First,21.4,1197.0,83.1,5.0,11.0,6.8,0,0,1,0,1,6,3.5666666666666664
Hyundai i10 Sportz 1.1L,Pune,2013,84000,First,19.81,1086.0,68.05,5.0,11.0,2.95,0,0,1,0,1,10,1.9809999999999999
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,First,12.07,2967.0,241.4,7.0,11.0,42.83,1,0,0,1,0,8,1.50875
Volvo S60 D4 Momentum,Hyderabad,2014,51000,First,27.03,1969.0,107.3521513067391,5.0,45.0,21.5,1,0,0,1,0,9,3.0033333333333334
Honda City i VTEC V,Jaipur,2015,24398,First,17.8,1497.0,117.3,5.0,11.0,7.9,0,0,1,0,1,8,2.225
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Second,20.92,998.0,67.1,5.0,11.0,2.3,0,0,1,0,1,12,1.7433333333333334
Honda Brio 1.2 S Option MT,Delhi,2012,40315,First,18.5,1198.0,86.8,5.0,5.0,2.75,0,0,1,0,1,11,1.6818181818181819
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,First,12.05,2179.0,107.3521513067391,8.0,11.0,6.71,1,0,0,0,1,12,1.0041666666666667
Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,First,19.6,1461.0,108.45,5.0,11.0,9.6,1,0,0,1,0,6,3.266666666666667
Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,First,19.67,1582.0,126.2,5.0,11.0,12.81,1,0,0,0,1,6,3.2783333333333338
Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,First,23.84,1199.0,107.3521513067391,5.0,6.0,6.94,0,0,1,0,1,4,5.96
Mahindra XUV500 W6 2WD,Mumbai,2015,48000,First,16.0,2179.0,107.3521513067391,7.0,11.0,9.45,1,0,0,0,1,8,2.0
